Datetime,METAR
2026-01-07 15:48 UTC,METAR WSSS 071530Z 36014KT 9999 FEW016 SCT040 26/23 Q1012 NOSIG
2026-01-07 16:25 UTC,METAR WSSS 071600Z 36013KT 9999 FEW016 SCT040 26/23 Q1012 NOSIG
2026-01-07 16:55 UTC,METAR WSSS 071630Z 36011KT 9999 FEW014 SCT040 26/23 Q1012 NOSIG
2026-01-07 17:23 UTC,METAR WSSS 071700Z 35007KT 320V020 9999 FEW014 SCT040 26/23 Q1012 NOSIG
2026-01-07 17:49 UTC,METAR WSSS 071730Z 35009KT 9999 SCT016 SCT040 26/23 Q1012 NOSIG
2026-01-07 18:26 UTC,METAR WSSS 071800Z 35010KT 9999 SCT016 SCT040 26/23 Q1011 NOSIG
2026-01-07 18:56 UTC,METAR WSSS 071830Z 35009KT 9999 SCT016 SCT040 26/23 Q1011 NOSIG
2026-01-07 19:19 UTC,METAR WSSS 071900Z 01010KT 9999 SCT016 SCT040 26/23 Q1011 NOSIG
2026-01-07 19:40 UTC,METAR WSSS 071930Z 36010KT 9999 FEW016 SCT040 26/23 Q1011 NOSIG
2026-01-07 20:20 UTC,METAR WSSS 072000Z 36011KT 9999 FEW016 SCT040 BKN150 26/23 Q1011 NOSIG
2026-01-07 20:46 UTC,METAR WSSS 072030Z 36010KT 9999 FEW016 SCT040 BKN150 26/23 Q1011 NOSIG
2026-01-07 21:16 UTC,METAR WSSS 072100Z 01013KT 9999 FEW018 BKN150 26/23 Q1010 NOSIG
2026-01-07 21:40 UTC,METAR WSSS 072130Z 01012KT 9999 FEW018 BKN150 26/23 Q1011 NOSIG
2026-01-07 22:17 UTC,METAR WSSS 072200Z 02012KT 9999 FEW018 BKN150 26/23 Q1011 NOSIG
2026-01-07 22:44 UTC,METAR WSSS 072230Z 36009KT 9999 FEW018 BKN150 26/23 Q1011 NOSIG
2026-01-07 23:17 UTC,METAR WSSS 072300Z 02011KT 9999 FEW018 BKN150 26/23 Q1011 NOSIG
2026-01-07 23:40 UTC,METAR WSSS 072330Z 02010KT 9999 FEW018 BKN150 26/23 Q1012 NOSIG
2026-01-08 01:22 UTC,METAR WSSS 080100Z 36010KT 8000 FEW016 BKN150 27/24 Q1013 NOSIG
2026-01-08 03:13 UTC,METAR WSSS 080300Z 36011KT 9999 FEW015 FEW018TCU SCT160 28/24 Q1014 NOSIG
2026-01-08 04:13 UTC,METAR WSSS 080400Z 36012KT 9999 FEW015 FEW018TCU BKN150 28/24 Q1013 NOSIG
2026-01-08 04:56 UTC,METAR WSSS 080430Z 36016KT 9999 SCT015 FEW018TCU BKN150 27/23 Q1013 NOSIG
2026-01-08 05:23 UTC,METAR WSSS 080500Z 36014KT 9000 FEW018TCU SCT050 BKN150 29/24 Q1013 NOSIG
2026-01-08 05:47 UTC,METAR WSSS 080530Z 36015KT 9000 FEW018TCU SCT050 BKN150 29/24 Q1012 NOSIG
2026-01-08 06:28 UTC,METAR WSSS 080600Z 36016KT 9000 FEW018TCU SCT050 BKN150 29/24 Q1012 NOSIG
2026-01-08 06:57 UTC,METAR WSSS 080630Z 36017KT 9999 FEW018 FEW020TCU SCT160 BKN270 30/23 Q1011 NOSIG
2026-01-08 07:28 UTC,METAR WSSS 080700Z 36017KT 9999 FEW016 FEW020TCU BKN270 29/23 Q1011 NOSIG
2026-01-08 07:45 UTC,METAR WSSS 080730Z 01018KT 9999 SCT016 FEW018TCU BKN270 28/23 Q1011 NOSIG
2026-01-08 08:25 UTC,METAR WSSS 080800Z 01019KT 9999 FEW016 FEW018TCU SCT060 BKN270 28/22 Q1011 NOSIG
2026-01-08 08:53 UTC,METAR WSSS 080830Z 36015KT 8000 VCSH SCT016 FEW018TCU SCT280 28/23 Q1011 NOSIG
2026-01-08 09:25 UTC,METAR WSSS 080900Z 02018KT 8000 -SHRA FEW015 FEW018TCU SCT030 27/23 Q1011 NOSIG
2026-01-08 09:49 UTC,METAR WSSS 080930Z 02014KT 9999 FEW015 FEW018TCU SCT040 27/23 Q1011 NOSIG
2026-01-08 10:20 UTC,METAR WSSS 081000Z 36015KT 9000 FEW016 FEW018TCU SCT040 27/22 Q1011 NOSIG
2026-01-08 10:49 UTC,METAR WSSS 081030Z 01015KT 9000 FEW016 SCT040 27/22 Q1011 NOSIG
2026-01-08 11:17 UTC,METAR WSSS 081100Z 36012KT 9000 FEW016 SCT040 27/23 Q1011 NOSIG
2026-01-08 11:41 UTC,METAR WSSS 081130Z 36012KT 8000 FEW016 SCT050 BKN280 26/22 Q1011 NOSIG
2026-01-08 12:38 UTC,METAR WSSS 081230Z 36012KT 9999 FEW018 SCT070 BKN280 26/23 Q1012 NOSIG
2026-01-08 13:38 UTC,METAR WSSS 081330Z 35010KT 9999 FEW018 BKN280 26/23 Q1013 NOSIG
2026-01-08 14:21 UTC,METAR WSSS 081400Z 35011KT 9999 -SHRA FEW018TCU SCT040 BKN280 26/23 Q1013 NOSIG
2026-01-08 14:51 UTC,METAR WSSS 081430Z 35008KT 9999 FEW018 SCT070 BKN280 26/23 Q1013 NOSIG
2026-01-08 15:21 UTC,METAR WSSS 081500Z 35009KT 9999 FEW018 SCT070 BKN280 26/23 Q1013 NOSIG
2026-01-08 15:48 UTC,METAR WSSS 081530Z 03012KT 9999 FEW015 FEW018TCU SCT040 26/23 Q1013 NOSIG
2026-01-08 16:24 UTC,METAR WSSS 081600Z 02010KT 9999 FEW018 SCT040 BKN280 26/23 Q1013 NOSIG
2026-01-08 16:55 UTC,METAR WSSS 081630Z 36013KT 9999 FEW018 SCT040 BKN280 26/22 Q1013 NOSIG
2026-01-08 17:25 UTC,METAR WSSS 081700Z 01013KT 9999 FEW018 SCT080 BKN280 26/22 Q1013 NOSIG
2026-01-08 17:50 UTC,METAR WSSS 081730Z 36010KT 9999 FEW018 SCT070 BKN280 26/22 Q1013 NOSIG
2026-01-08 18:22 UTC,METAR WSSS 081800Z 36010KT 9999 FEW018 SCT080 BKN280 26/22 Q1012 NOSIG
2026-01-08 18:52 UTC,METAR WSSS 081830Z 35009KT 9999 FEW018 SCT080 BKN280 26/22 Q1012 NOSIG
2026-01-08 19:16 UTC,METAR WSSS 081900Z 35011KT 320V020 9999 FEW018 SCT080 BKN280 26/22 Q1012 NOSIG
2026-01-08 19:39 UTC,METAR WSSS 081930Z 34008KT 300V010 9999 FEW018 SCT080 BKN280 25/22 Q1012 NOSIG
2026-01-08 20:20 UTC,METAR WSSS 082000Z 35006KT 9999 FEW018 SCT080 BKN280 25/22 Q1011 NOSIG
2026-01-08 20:44 UTC,METAR WSSS 082030Z 34006KT 9999 FEW018 SCT080 BKN280 25/23 Q1011 NOSIG
2026-01-08 21:17 UTC,METAR WSSS 082100Z 34009KT 9999 FEW018 SCT080 BKN280 25/22 Q1011 NOSIG
2026-01-08 21:42 UTC,METAR WSSS 082130Z 34009KT 9999 FEW018 SCT080 BKN280 25/22 Q1011 NOSIG
2026-01-08 22:17 UTC,METAR WSSS 082200Z 35009KT 9999 FEW018 BKN150 25/22 Q1011 NOSIG
2026-01-08 22:44 UTC,METAR WSSS 082230Z 35009KT 9999 FEW018 BKN150 25/22 Q1012 NOSIG
2026-01-08 23:15 UTC,METAR WSSS 082300Z 35007KT 9999 FEW018 BKN150 25/22 Q1012 NOSIG
2026-01-08 23:38 UTC,METAR WSSS 082330Z 35008KT 9999 FEW018 BKN150 25/21 Q1012 NOSIG
2026-01-09 01:22 UTC,METAR WSSS 090100Z 35010KT 9000 FEW018 BKN150 27/22 Q1013 NOSIG
2026-01-09 03:14 UTC,METAR WSSS 090300Z 36015KT 9999 FEW016 BKN150 29/22 Q1014 NOSIG
2026-01-09 04:13 UTC,METAR WSSS 090400Z 35012KT 9999 FEW016 BKN150 28/22 Q1014 NOSIG
2026-01-09 04:57 UTC,METAR WSSS 090430Z 36013KT 9999 FEW016 SCT040 BKN150 28/22 Q1013 NOSIG
2026-01-09 05:27 UTC,METAR WSSS 090500Z 01014KT 9999 FEW016 SCT040 BKN150 28/22 Q1013 NOSIG
2026-01-09 05:49 UTC,METAR WSSS 090530Z 36016KT 9999 FEW016 SCT030 BKN150 27/22 Q1012 NOSIG
2026-01-09 06:28 UTC,METAR WSSS 090600Z 01013KT 9999 FEW016 SCT050 BKN150 27/22 Q1012 NOSIG
2026-01-09 06:58 UTC,METAR WSSS 090630Z 01012KT 9999 FEW016 BKN150 28/22 Q1012 NOSIG
2026-01-09 07:28 UTC,METAR WSSS 090700Z 36013KT 9999 FEW016 BKN160 28/22 Q1011 NOSIG
2026-01-09 07:46 UTC,METAR WSSS 090730Z 36017KT 9999 FEW016 BKN160 29/21 Q1011 NOSIG
2026-01-09 08:25 UTC,METAR WSSS 090800Z 36013KT 9999 FEW016 BKN170 29/21 Q1011 NOSIG
2026-01-09 08:53 UTC,METAR WSSS 090830Z 36015KT 9999 FEW016 BKN170 28/22 Q1010 NOSIG
2026-01-09 09:24 UTC,METAR WSSS 090900Z 35013KT 9999 FEW016 SCT070 BKN160 27/22 Q1010 NOSIG
2026-01-09 09:49 UTC,METAR WSSS 090930Z 36014KT 9999 FEW016 SCT070 BKN160 26/22 Q1011 NOSIG
2026-01-09 10:19 UTC,METAR WSSS 091000Z 36013KT 9999 FEW016 SCT070 BKN160 26/22 Q1011 NOSIG
2026-01-09 10:48 UTC,METAR WSSS 091030Z 36012KT 9999 FEW016 SCT070 BKN160 26/22 Q1011 NOSIG
2026-01-09 11:16 UTC,METAR WSSS 091100Z 36013KT 9999 FEW016 SCT070 BKN150 26/22 Q1011 NOSIG
2026-01-09 11:39 UTC,METAR WSSS 091130Z 36010KT 9999 FEW016 SCT080 BKN150 26/22 Q1012 NOSIG
2026-01-09 12:37 UTC,METAR WSSS 091230Z 35009KT 9999 FEW016 SCT070 BKN160 26/22 Q1012 NOSIG
2026-01-09 13:35 UTC,METAR WSSS 091330Z 35009KT 9999 FEW018 BKN300 25/22 Q1013 NOSIG
2026-01-09 14:20 UTC,METAR WSSS 091400Z 35008KT 9999 FEW018 BKN300 25/22 Q1013 NOSIG
2026-01-09 14:48 UTC,METAR WSSS 091430Z 35009KT 9999 FEW018 SCT050 BKN300 25/22 Q1013 NOSIG
2026-01-09 15:19 UTC,METAR WSSS 091500Z 35009KT 9999 FEW018 BKN300 26/22 Q1013 NOSIG
2026-01-09 15:45 UTC,METAR WSSS 091530Z 36010KT 9999 FEW018 BKN300 25/22 Q1013 NOSIG
2026-01-09 16:22 UTC,METAR WSSS 091600Z 35009KT 9999 FEW018 BKN300 26/22 Q1013 NOSIG
2026-01-09 16:52 UTC,METAR WSSS 091630Z 35011KT 9999 FEW018 BKN300 26/22 Q1013 NOSIG
2026-01-09 17:20 UTC,METAR WSSS 091700Z 35008KT 9999 FEW018 BKN300 25/22 Q1013 NOSIG
2026-01-09 17:45 UTC,METAR WSSS 091730Z 35010KT 9999 FEW018 BKN300 25/22 Q1013 NOSIG
2026-01-09 18:26 UTC,METAR WSSS 091800Z 35009KT 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-09 18:55 UTC,METAR WSSS 091830Z 35009KT 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-09 19:17 UTC,METAR WSSS 091900Z 36010KT 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-09 19:39 UTC,METAR WSSS 091930Z 01009KT 9999 FEW018 BKN300 25/21 Q1012 NOSIG
2026-01-09 20:20 UTC,METAR WSSS 092000Z 36009KT 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-09 20:44 UTC,METAR WSSS 092030Z 35008KT 9999 FEW018 BKN300 25/22 Q1011 NOSIG
2026-01-09 21:17 UTC,METAR WSSS 092100Z 35007KT 320V020 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-09 21:40 UTC,METAR WSSS 092130Z 35006KT 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-09 22:17 UTC,METAR WSSS 092200Z 35005KT 320V020 9999 FEW018 SCT040 BKN300 25/22 Q1012 NOSIG
2026-01-09 22:44 UTC,METAR WSSS 092230Z 34004KT 290V360 9999 FEW018 SCT040 BKN300 25/22 Q1012 NOSIG
2026-01-09 23:16 UTC,METAR WSSS 092300Z 33005KT 8000 FEW018 SCT080 BKN160 25/22 Q1012 NOSIG
2026-01-09 23:40 UTC,METAR WSSS 092330Z 33005KT 6000 FEW018 SCT160 BKN300 25/22 Q1012 NOSIG
2026-01-10 01:19 UTC,METAR WSSS 100100Z 35007KT 9999 FEW018 SCT070 26/22 Q1013 NOSIG
2026-01-10 03:07 UTC,METAR WSSS 100300Z 35012KT 9999 FEW018 BKN300 28/22 Q1014 NOSIG
2026-01-10 04:07 UTC,METAR WSSS 100400Z 01014KT 9999 FEW020 BKN300 29/21 Q1013 NOSIG
2026-01-10 04:52 UTC,METAR WSSS 100430Z 36012KT 9999 SCT020 BKN300 30/22 Q1013 NOSIG
2026-01-10 05:18 UTC,METAR WSSS 100500Z 36012KT 9999 SCT020 BKN300 29/22 Q1013 NOSIG
2026-01-10 05:43 UTC,METAR WSSS 100530Z 36013KT 9999 SCT020 BKN300 29/22 Q1012 NOSIG
2026-01-10 06:25 UTC,METAR WSSS 100600Z 01014KT 9999 SCT020 BKN300 30/23 Q1012 NOSIG
2026-01-10 06:51 UTC,METAR WSSS 100630Z 01012KT 330V040 9999 SCT020 BKN300 30/22 Q1011 NOSIG
2026-01-10 07:16 UTC,METAR WSSS 100700Z 36015KT 9999 FEW020 SCT050 BKN300 29/22 Q1011 NOSIG
2026-01-10 07:38 UTC,METAR WSSS 100730Z 36012KT 9999 FEW020 SCT050 29/22 Q1011 NOSIG
2026-01-10 08:21 UTC,METAR WSSS 100800Z 36015KT 9999 FEW020 SCT050 29/22 Q1010 NOSIG
2026-01-10 08:47 UTC,METAR WSSS 100830Z 35011KT 320V020 9999 FEW020 SCT050 28/22 Q1010 NOSIG
2026-01-10 09:16 UTC,METAR WSSS 100900Z 01013KT 9999 FEW020 BKN300 29/22 Q1010 NOSIG
2026-01-10 09:40 UTC,METAR WSSS 100930Z 35012KT 9999 FEW020 BKN300 29/22 Q1010 NOSIG
2026-01-10 10:17 UTC,METAR WSSS 101000Z 36012KT 9999 FEW020 BKN300 27/22 Q1010 NOSIG
2026-01-10 10:42 UTC,METAR WSSS 101030Z 36011KT 9999 FEW020 BKN300 27/22 Q1011 NOSIG
2026-01-10 11:13 UTC,METAR WSSS 101100Z 36011KT 9999 FEW018 BKN300 26/21 Q1011 NOSIG
2026-01-10 11:37 UTC,METAR WSSS 101130Z 36010KT 9999 FEW018 BKN300 26/21 Q1011 NOSIG
2026-01-10 12:32 UTC,METAR WSSS 101230Z 36010KT 9999 FEW018 BKN300 25/21 Q1012 NOSIG
2026-01-10 13:26 UTC,METAR WSSS 101300Z 35006KT 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-10 13:45 UTC,METAR WSSS 101330Z 34007KT 9999 FEW018 BKN300 25/21 Q1013 NOSIG
2026-01-10 14:15 UTC,METAR WSSS 101400Z 34005KT 9999 FEW018 BKN300 25/21 Q1013 NOSIG
2026-01-10 14:41 UTC,METAR WSSS 101430Z 33006KT 9999 FEW018 BKN300 25/21 Q1014 NOSIG
2026-01-10 15:16 UTC,METAR WSSS 101500Z 34005KT 9999 FEW018 BKN300 25/21 Q1014 NOSIG
2026-01-10 15:39 UTC,METAR WSSS 101530Z 34006KT 9999 FEW018 BKN300 25/21 Q1014 NOSIG
2026-01-10 16:19 UTC,METAR WSSS 101600Z 34005KT 9999 FEW020 BKN300 24/21 Q1014 NOSIG
2026-01-10 16:46 UTC,METAR WSSS 101630Z 34006KT 9999 FEW020 BKN300 24/21 Q1014 NOSIG
2026-01-10 17:14 UTC,METAR WSSS 101700Z 34006KT 9999 FEW020 BKN300 24/21 Q1014 NOSIG
2026-01-10 17:39 UTC,METAR WSSS 101730Z 34008KT 9999 FEW020 BKN300 24/21 Q1014 NOSIG
2026-01-10 18:23 UTC,METAR WSSS 101800Z 34007KT 9999 FEW020 BKN300 24/21 Q1013 NOSIG
2026-01-10 18:49 UTC,METAR WSSS 101830Z 35007KT 9999 FEW020 BKN300 24/21 Q1013 NOSIG
2026-01-10 19:12 UTC,METAR WSSS 101900Z 35007KT 9999 FEW020 BKN300 24/21 Q1012 NOSIG
2026-01-10 19:36 UTC,METAR WSSS 101930Z 35007KT 9999 FEW020 BKN300 24/21 Q1012 NOSIG
2026-01-10 20:18 UTC,METAR WSSS 102000Z 35007KT 9999 FEW020 BKN300 24/21 Q1012 NOSIG
2026-01-10 20:42 UTC,METAR WSSS 102030Z 34006KT 9999 FEW020 BKN300 24/21 Q1012 NOSIG
2026-01-10 21:15 UTC,METAR WSSS 102100Z 34006KT 9999 FEW020 BKN300 24/21 Q1012 NOSIG
2026-01-10 21:38 UTC,METAR WSSS 102130Z 33007KT 9999 FEW020 BKN300 24/21 Q1012 NOSIG
2026-01-10 22:16 UTC,METAR WSSS 102200Z 33007KT 9999 FEW020 BKN300 24/21 Q1013 NOSIG
2026-01-10 22:42 UTC,METAR WSSS 102230Z 34006KT 9999 FEW018 BKN300 24/21 Q1013 NOSIG
2026-01-10 23:16 UTC,METAR WSSS 102300Z 34006KT 9999 FEW018 BKN300 24/21 Q1013 NOSIG
2026-01-10 23:39 UTC,METAR WSSS 102330Z 34006KT 9999 FEW018 BKN300 24/21 Q1013 NOSIG
2026-01-11 01:29 UTC,METAR WSSS 110100Z 34006KT 9999 FEW018 BKN060 25/21 Q1014 NOSIG
2026-01-11 03:27 UTC,METAR WSSS 110300Z 36012KT 9999 FEW018 BKN070 27/22 Q1014 NOSIG
2026-01-11 04:33 UTC,METAR WSSS 110430Z 36016KT 9999 FEW018 SCT030 BKN300 30/22 Q1014 NOSIG
2026-01-11 05:22 UTC,METAR WSSS 110500Z 01018KT 9999 FEW018 SCT040 BKN300 30/22 Q1013 NOSIG
2026-01-11 05:46 UTC,METAR WSSS 110530Z 36015KT 9999 FEW018 SCT040 BKN300 29/22 Q1013 NOSIG
2026-01-11 06:26 UTC,METAR WSSS 110600Z 36017KT 9999 FEW018 SCT040 BKN300 28/21 Q1013 NOSIG
2026-01-11 06:54 UTC,METAR WSSS 110630Z 36013KT 9999 FEW018 SCT040 BKN300 29/22 Q1012 NOSIG
2026-01-11 07:18 UTC,METAR WSSS 110700Z 36015KT 9999 SCT020 BKN300 30/22 Q1012 NOSIG
2026-01-11 07:40 UTC,METAR WSSS 110730Z 01016KT 9999 SCT020 BKN300 29/22 Q1011 NOSIG
2026-01-11 08:22 UTC,METAR WSSS 110800Z 36015KT 9999 SCT020 BKN300 28/22 Q1011 NOSIG
2026-01-11 08:47 UTC,METAR WSSS 110830Z 36015KT 9999 FEW020 SCT040 BKN300 29/22 Q1011 NOSIG
2026-01-11 09:17 UTC,METAR WSSS 110900Z 36015KT 9999 FEW020 SCT060 BKN300 28/22 Q1011 NOSIG
2026-01-11 09:41 UTC,METAR WSSS 110930Z 36017KT 9999 FEW020 SCT060 BKN300 28/22 Q1011 NOSIG
2026-01-11 10:17 UTC,METAR WSSS 111000Z 36015KT 9999 FEW018 BKN300 27/21 Q1012 NOSIG
2026-01-11 10:44 UTC,METAR WSSS 111030Z 36014KT 9999 FEW018 BKN300 27/21 Q1012 NOSIG
2026-01-11 11:14 UTC,METAR WSSS 111100Z 36011KT 9999 FEW018 BKN300 26/22 Q1012 NOSIG
2026-01-11 11:37 UTC,METAR WSSS 111130Z 36011KT 9999 SCT018 BKN300 26/21 Q1013 NOSIG
2026-01-11 12:33 UTC,METAR WSSS 111230Z 35006KT 9999 FEW018 BKN300 25/21 Q1013 NOSIG
2026-01-11 13:27 UTC,METAR WSSS 111300Z 35008KT 320V020 9999 FEW018 BKN300 25/21 Q1013 NOSIG
2026-01-11 13:47 UTC,METAR WSSS 111330Z 36007KT 9999 FEW018 BKN300 25/21 Q1014 NOSIG
2026-01-11 14:15 UTC,METAR WSSS 111400Z 35007KT 9999 FEW018 BKN300 25/21 Q1014 NOSIG
2026-01-11 14:41 UTC,METAR WSSS 111430Z 35007KT 9999 FEW018 BKN300 25/21 Q1014 NOSIG
2026-01-11 15:16 UTC,METAR WSSS 111500Z 35008KT 9999 FEW018 BKN300 25/21 Q1014 NOSIG
2026-01-11 15:39 UTC,METAR WSSS 111530Z 34011KT 310V010 9999 FEW018 BKN300 25/20 Q1013 NOSIG
2026-01-11 16:19 UTC,METAR WSSS 111600Z 34011KT 9999 FEW018 BKN300 25/20 Q1013 NOSIG
2026-01-11 16:46 UTC,METAR WSSS 111630Z 34010KT 310V010 9999 FEW018 BKN300 25/21 Q1013 NOSIG
2026-01-11 17:14 UTC,METAR WSSS 111700Z 34008KT 310V010 9999 FEW018 BKN300 24/20 Q1013 NOSIG
2026-01-11 17:40 UTC,METAR WSSS 111730Z 34007KT 300V010 9999 FEW018 BKN300 24/21 Q1013 NOSIG
2026-01-11 18:23 UTC,METAR WSSS 111800Z 34009KT 9999 FEW018 BKN300 24/21 Q1013 NOSIG
2026-01-11 18:50 UTC,METAR WSSS 111830Z 34007KT 9999 FEW018 BKN300 24/21 Q1013 NOSIG
2026-01-11 19:13 UTC,METAR WSSS 111900Z 34006KT 9999 FEW018 BKN300 24/21 Q1013 NOSIG
2026-01-11 19:36 UTC,METAR WSSS 111930Z 34008KT 9999 FEW018 BKN300 24/21 Q1012 NOSIG
2026-01-11 20:18 UTC,METAR WSSS 112000Z 33006KT 9999 FEW018 BKN300 24/21 Q1012 NOSIG
2026-01-11 20:42 UTC,METAR WSSS 112030Z 34006KT 9999 FEW018 BKN300 24/21 Q1012 NOSIG
2026-01-11 21:15 UTC,METAR WSSS 112100Z 33007KT 9999 FEW018 BKN300 24/21 Q1012 NOSIG
2026-01-11 21:38 UTC,METAR WSSS 112130Z 33006KT 9999 FEW018 BKN300 24/21 Q1012 NOSIG
2026-01-11 22:16 UTC,METAR WSSS 112200Z 34007KT 9999 FEW018 BKN300 24/21 Q1012 NOSIG
2026-01-11 22:42 UTC,METAR WSSS 112230Z 34007KT 9999 FEW018 BKN300 24/21 Q1012 NOSIG
2026-01-11 23:16 UTC,METAR WSSS 112300Z 34007KT 9999 FEW018 BKN300 24/21 Q1013 NOSIG
2026-01-11 23:39 UTC,METAR WSSS 112330Z 34007KT 9999 FEW018 BKN300 24/21 Q1013 NOSIG
2026-01-12 01:25 UTC,METAR WSSS 120100Z 34006KT 300V360 9999 FEW018 BKN300 25/21 Q1014 NOSIG
2026-01-12 03:22 UTC,METAR WSSS 120300Z 35013KT 9999 FEW020 BKN300 29/22 Q1014 NOSIG
2026-01-12 04:35 UTC,METAR WSSS 120430Z 36015KT 9999 FEW020 BKN300 30/21 Q1013 NOSIG
2026-01-12 05:26 UTC,METAR WSSS 120500Z 36013KT 320V030 9999 FEW020 BKN300 30/21 Q1013 NOSIG
2026-01-12 05:52 UTC,METAR WSSS 120530Z 35013KT 320V020 9999 FEW020 SCT280 BKN300 31/21 Q1013 NOSIG
2026-01-12 06:31 UTC,METAR WSSS 120630Z 35013KT 9999 FEW020 SCT280 BKN300 30/20 Q1012 NOSIG
2026-01-12 07:23 UTC,METAR WSSS 120700Z 34013KT 310V010 9999 FEW020 SCT050 BKN300 30/20 Q1012 NOSIG
2026-01-12 07:46 UTC,METAR WSSS 120730Z 35012KT 9999 FEW020 SCT050 BKN300 31/20 Q1012 NOSIG
2026-01-12 08:27 UTC,METAR WSSS 120800Z 34010KT 310V010 9999 FEW020 SCT050 BKN300 30/20 Q1011 NOSIG
2026-01-12 08:56 UTC,METAR WSSS 120830Z 35012KT 320V020 9999 FEW020 SCT050 BKN300 30/20 Q1011 NOSIG
2026-01-12 09:33 UTC,METAR WSSS 120930Z 36013KT 9999 FEW018 SCT050 BKN300 29/20 Q1011 NOSIG
2026-01-12 10:21 UTC,METAR WSSS 121000Z 36011KT 9999 FEW018 BKN060 28/21 Q1011 NOSIG
2026-01-12 10:50 UTC,METAR WSSS 121030Z 36012KT 9999 FEW018 BKN060 28/21 Q1012 NOSIG
2026-01-12 11:17 UTC,METAR WSSS 121100Z 35010KT 9999 FEW018 SCT060 BKN300 28/20 Q1012 NOSIG
2026-01-12 11:40 UTC,METAR WSSS 121130Z 35009KT 9999 FEW018 BKN300 27/20 Q1012 NOSIG
2026-01-12 12:39 UTC,METAR WSSS 121230Z 35010KT 9999 FEW018 BKN300 26/21 Q1013 NOSIG
2026-01-12 13:39 UTC,METAR WSSS 121330Z 34008KT 9999 FEW018 BKN300 26/21 Q1014 NOSIG
2026-01-12 14:21 UTC,METAR WSSS 121400Z 34008KT 9999 FEW018 BKN300 25/22 Q1014 NOSIG
2026-01-12 14:52 UTC,METAR WSSS 121430Z 34008KT 9999 FEW018 BKN300 25/22 Q1014 NOSIG
2026-01-12 15:21 UTC,METAR WSSS 121500Z 34009KT 9999 FEW018 BKN300 25/22 Q1014 NOSIG
2026-01-12 15:49 UTC,METAR WSSS 121530Z 35009KT 9999 FEW018 BKN300 25/22 Q1014 NOSIG
2026-01-12 16:23 UTC,METAR WSSS 121600Z 35010KT 9999 FEW018 BKN300 25/22 Q1014 NOSIG
2026-01-12 16:52 UTC,METAR WSSS 121630Z 35009KT 320V020 9999 FEW018 BKN300 25/22 Q1014 NOSIG
2026-01-12 17:20 UTC,METAR WSSS 121700Z 34008KT 310V010 9999 FEW016 BKN300 25/22 Q1014 NOSIG
2026-01-12 17:44 UTC,METAR WSSS 121730Z 34007KT 300V360 9999 FEW016 BKN300 25/22 Q1014 NOSIG
2026-01-12 18:27 UTC,METAR WSSS 121800Z 34009KT 9999 FEW016 BKN300 25/22 Q1014 NOSIG
2026-01-12 18:56 UTC,METAR WSSS 121830Z 34010KT 310V010 9999 FEW018 BKN300 25/22 Q1013 NOSIG
2026-01-12 19:20 UTC,METAR WSSS 121900Z 34009KT 9999 FEW018 BKN300 25/22 Q1013 NOSIG
2026-01-12 19:39 UTC,METAR WSSS 121930Z 34008KT 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-12 20:21 UTC,METAR WSSS 122000Z 34009KT 310V010 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-12 20:45 UTC,METAR WSSS 122030Z 34008KT 9999 FEW018 BKN300 25/22 Q1012 NOSIG
2026-01-12 21:17 UTC,METAR WSSS 122100Z 35008KT 9999 FEW018 BKN300 24/22 Q1012 NOSIG
2026-01-12 21:41 UTC,METAR WSSS 122130Z 34008KT 9999 FEW018 BKN300 24/22 Q1012 NOSIG
2026-01-12 22:16 UTC,METAR WSSS 122200Z 34007KT 300V360 9999 FEW018 BKN300 24/22 Q1012 NOSIG
2026-01-12 22:42 UTC,METAR WSSS 122230Z 34006KT 9999 FEW018 BKN300 24/22 Q1012 NOSIG
2026-01-12 23:14 UTC,METAR WSSS 122300Z 34008KT 9999 FEW018 BKN300 24/22 Q1012 NOSIG
2026-01-12 23:37 UTC,METAR WSSS 122330Z 34006KT 9999 FEW018 BKN300 24/22 Q1013 NOSIG
2026-01-13 01:18 UTC,METAR WSSS 130100Z 34007KT 9999 FEW018 BKN300 27/22 Q1014 NOSIG
2026-01-13 03:12 UTC,METAR WSSS 130300Z 33010KT 300V360 9999 FEW018 BKN300 28/22 Q1014 NOSIG
2026-01-13 04:13 UTC,METAR WSSS 130400Z 01011KT 330V030 9999 FEW018 BKN300 31/23 Q1014 NOSIG
2026-01-13 04:56 UTC,METAR WSSS 130430Z 36011KT 320V030 9999 FEW018 FEW020TCU BKN300 30/22 Q1014 NOSIG
2026-01-13 05:26 UTC,METAR WSSS 130500Z 35010KT 320V020 9999 FEW020TCU SCT040 30/22 Q1013 NOSIG
